tag_ident,Gender,Date,Hour,Distance,Season,month-day
4848,f,1/28/2017,6,2.251387944,Winter,28-Jan
4848,f,1/28/2017,18,527.0302337,Winter,28-Jan
4848,f,1/28/2017,19,482.3076841,Winter,28-Jan
4848,f,1/28/2017,20,1172.630702,Winter,28-Jan
4848,f,1/28/2017,21,1303.17424,Winter,28-Jan
4848,f,1/28/2017,22,1234.05193,Winter,28-Jan
4848,f,1/28/2017,23,1460.624565,Winter,28-Jan
4848,f,1/29/2017,0,394.3903705,Winter,29-Jan
4848,f,1/29/2017,1,455.1854143,Winter,29-Jan
4848,f,1/29/2017,2,603.4727808,Winter,29-Jan
4848,f,1/29/2017,3,553.4955464,Winter,29-Jan
4848,f,1/29/2017,4,718.1931641,Winter,29-Jan
4848,f,1/29/2017,5,455.9931379,Winter,29-Jan
4848,f,1/29/2017,6,5.199454069,Winter,29-Jan
4848,f,1/29/2017,18,269.3804095,Winter,29-Jan
4848,f,1/29/2017,19,2174.448592,Winter,29-Jan
4848,f,1/29/2017,20,227.0453669,Winter,29-Jan
4848,f,1/29/2017,21,425.019256,Winter,29-Jan
4848,f,1/29/2017,22,467.0523203,Winter,29-Jan
4848,f,1/29/2017,23,819.6175289,Winter,29-Jan
4848,f,1/30/2017,0,942.8720801,Winter,30-Jan
4848,f,1/30/2017,1,240.2597841,Winter,30-Jan
4848,f,1/30/2017,2,541.3135684,Winter,30-Jan
4848,f,1/30/2017,3,1154.512346,Winter,30-Jan
4848,f,1/30/2017,4,564.9247471,Winter,30-Jan
4848,f,1/30/2017,5,683.65767,Winter,30-Jan
4848,f,1/30/2017,6,7.558881535,Winter,30-Jan
4848,f,1/30/2017,18,318.6867633,Winter,30-Jan
4848,f,1/30/2017,19,707.1159164,Winter,30-Jan
4848,f,1/30/2017,20,1291.704509,Winter,30-Jan
4848,f,1/30/2017,21,941.1964295,Winter,30-Jan
4848,f,1/30/2017,22,405.4835126,Winter,30-Jan
4848,f,1/30/2017,23,635.149257,Winter,30-Jan
4848,f,1/31/2017,0,1606.866896,Winter,31-Jan
4848,f,1/31/2017,1,587.7285259,Winter,31-Jan
4848,f,1/31/2017,2,1430.371714,Winter,31-Jan
4848,f,1/31/2017,3,828.4319343,Winter,31-Jan
4848,f,1/31/2017,4,571.1858988,Winter,31-Jan
4848,f,1/31/2017,5,1216.796836,Winter,31-Jan
4848,f,1/31/2017,6,5.172482107,Winter,31-Jan
4848,f,1/31/2017,18,305.7683909,Winter,31-Jan
4848,f,1/31/2017,19,228.6303378,Winter,31-Jan
4848,f,1/31/2017,20,269.5756864,Winter,31-Jan
4848,f,1/31/2017,21,336.6620868,Winter,31-Jan
4848,f,1/31/2017,22,378.9636669,Winter,31-Jan
4848,f,1/31/2017,23,412.0618633,Winter,31-Jan
4848,f,2/1/2017,0,573.3673564,Winter,1-Feb
4848,f,2/1/2017,1,521.3424975,Winter,1-Feb
4848,f,2/1/2017,2,160.7253916,Winter,1-Feb
4848,f,2/1/2017,3,504.2803424,Winter,1-Feb
4848,f,2/1/2017,4,457.3462759,Winter,1-Feb
4848,f,2/1/2017,5,571.8586647,Winter,1-Feb
4848,f,2/1/2017,6,0.404155016,Winter,1-Feb
4848,f,2/1/2017,18,1093.721562,Winter,1-Feb
4848,f,2/1/2017,19,1239.300816,Winter,1-Feb
4848,f,2/1/2017,20,611.8855616,Winter,1-Feb
4848,f,2/1/2017,21,289.2930444,Winter,1-Feb
4848,f,2/1/2017,22,689.4457082,Winter,1-Feb
4848,f,2/1/2017,23,1431.863102,Winter,1-Feb
4848,f,2/2/2017,0,1330.20027,Winter,2-Feb
4848,f,2/2/2017,1,751.7643496,Winter,2-Feb
4848,f,2/2/2017,2,290.9729232,Winter,2-Feb
4848,f,2/2/2017,3,300.2468093,Winter,2-Feb
4848,f,2/2/2017,4,450.5097652,Winter,2-Feb
4848,f,2/2/2017,5,676.3945444,Winter,2-Feb
4848,f,2/2/2017,6,140.3401305,Winter,2-Feb
4848,f,2/2/2017,18,720.9964558,Winter,2-Feb
4848,f,2/2/2017,19,395.9565784,Winter,2-Feb
4848,f,2/2/2017,20,465.7059339,Winter,2-Feb
4848,f,2/2/2017,21,511.0374575,Winter,2-Feb
4848,f,2/2/2017,22,643.079349,Winter,2-Feb
4848,f,2/2/2017,23,820.4753051,Winter,2-Feb
4848,f,2/3/2017,0,513.9519253,Winter,3-Feb
4848,f,2/3/2017,1,431.6651386,Winter,3-Feb
4848,f,2/3/2017,2,608.6669165,Winter,3-Feb
4848,f,2/3/2017,3,807.6278213,Winter,3-Feb
4848,f,2/3/2017,4,469.4649007,Winter,3-Feb
4848,f,2/3/2017,5,781.164124,Winter,3-Feb
4848,f,2/3/2017,6,14.92595488,Winter,3-Feb
4848,f,2/3/2017,18,159.9776811,Winter,3-Feb
4848,f,2/3/2017,19,1207.211858,Winter,3-Feb
4848,f,2/3/2017,20,2092.119704,Winter,3-Feb
4848,f,2/3/2017,21,778.4761302,Winter,3-Feb
4848,f,2/3/2017,22,660.7915886,Winter,3-Feb
4848,f,2/3/2017,23,554.4655409,Winter,3-Feb
4848,f,2/4/2017,0,322.708725,Winter,4-Feb
4848,f,2/4/2017,1,200.4184285,Winter,4-Feb
4848,f,2/4/2017,2,335.0691974,Winter,4-Feb
4848,f,2/4/2017,3,781.198059,Winter,4-Feb
4848,f,2/4/2017,4,412.1514366,Winter,4-Feb
4848,f,2/4/2017,5,326.4702923,Winter,4-Feb
4848,f,2/4/2017,6,0.298818191,Winter,4-Feb
4848,f,2/4/2017,18,395.5223091,Winter,4-Feb
4848,f,2/4/2017,19,795.6623474,Winter,4-Feb
4848,f,2/4/2017,20,443.5105334,Winter,4-Feb
4848,f,2/4/2017,21,405.4335262,Winter,4-Feb
4848,f,2/4/2017,22,599.3162844,Winter,4-Feb
4848,f,2/4/2017,23,255.6531183,Winter,4-Feb
4848,f,2/5/2017,0,1030.699612,Winter,5-Feb
4848,f,2/5/2017,1,527.9782477,Winter,5-Feb
4848,f,2/5/2017,2,758.3924158,Winter,5-Feb
4848,f,2/5/2017,3,763.2439238,Winter,5-Feb
4848,f,2/5/2017,4,438.285568,Winter,5-Feb
4848,f,2/5/2017,5,2072.400826,Winter,5-Feb
4848,f,2/5/2017,6,17.26695808,Winter,5-Feb
4848,f,2/5/2017,18,521.9914404,Winter,5-Feb
4848,f,2/5/2017,19,182.0011713,Winter,5-Feb
4848,f,2/5/2017,20,526.1926624,Winter,5-Feb
4848,f,2/5/2017,21,344.822579,Winter,5-Feb
4848,f,2/5/2017,22,321.9692731,Winter,5-Feb
4848,f,2/5/2017,23,298.6003287,Winter,5-Feb
4848,f,2/6/2017,0,425.3558787,Winter,6-Feb
4848,f,2/6/2017,1,426.1025926,Winter,6-Feb
4848,f,2/6/2017,2,175.9165203,Winter,6-Feb
4848,f,2/6/2017,3,128.1756663,Winter,6-Feb
4848,f,2/6/2017,4,221.2752377,Winter,6-Feb
4848,f,2/6/2017,5,688.2502672,Winter,6-Feb
4848,f,2/6/2017,6,25.65179359,Winter,6-Feb
4848,f,2/6/2017,18,258.930804,Winter,6-Feb
4848,f,2/6/2017,19,792.1871585,Winter,6-Feb
4848,f,2/6/2017,20,941.6341339,Winter,6-Feb
4848,f,2/6/2017,21,614.7749074,Winter,6-Feb
4848,f,2/6/2017,22,1061.765218,Winter,6-Feb
4848,f,2/6/2017,23,929.8037106,Winter,6-Feb
4848,f,2/7/2017,0,854.4718094,Winter,7-Feb
4848,f,2/7/2017,1,1280.553986,Winter,7-Feb
4848,f,2/7/2017,2,1035.950757,Winter,7-Feb
4848,f,2/7/2017,3,329.4412006,Winter,7-Feb
4848,f,2/7/2017,4,587.6814359,Winter,7-Feb
4848,f,2/7/2017,5,632.68877,Winter,7-Feb
4848,f,2/7/2017,6,2.212653575,Winter,7-Feb
4848,f,2/7/2017,18,293.6801306,Winter,7-Feb
4848,f,2/7/2017,19,338.9268512,Winter,7-Feb
4848,f,2/7/2017,20,182.2067844,Winter,7-Feb
4848,f,2/7/2017,21,342.7986638,Winter,7-Feb
4848,f,2/7/2017,22,327.9797834,Winter,7-Feb
4848,f,2/7/2017,23,853.5822306,Winter,7-Feb
4848,f,2/8/2017,0,236.9415943,Winter,8-Feb
4848,f,2/8/2017,1,437.5851001,Winter,8-Feb
4848,f,2/8/2017,2,202.4126255,Winter,8-Feb
4848,f,2/8/2017,3,736.4868224,Winter,8-Feb
4848,f,2/8/2017,4,448.511363,Winter,8-Feb
4848,f,2/8/2017,5,535.3609794,Winter,8-Feb
4848,f,2/8/2017,6,5.698933189,Winter,8-Feb
4848,f,2/8/2017,18,570.8109619,Winter,8-Feb
4848,f,2/8/2017,19,234.0844218,Winter,8-Feb
4848,f,2/8/2017,20,763.9091174,Winter,8-Feb
4848,f,2/8/2017,21,887.8447218,Winter,8-Feb
4848,f,2/8/2017,22,199.3419259,Winter,8-Feb
4848,f,2/8/2017,23,654.2769054,Winter,8-Feb
4848,f,2/9/2017,0,253.4617437,Winter,9-Feb
4848,f,2/9/2017,1,392.5394585,Winter,9-Feb
4848,f,2/9/2017,2,339.8120681,Winter,9-Feb
4848,f,2/9/2017,3,521.8340142,Winter,9-Feb
4848,f,2/9/2017,4,164.2610829,Winter,9-Feb
4848,f,2/9/2017,5,689.0802409,Winter,9-Feb
4848,f,2/9/2017,6,0.777440732,Winter,9-Feb
4848,f,2/9/2017,18,194.6396651,Winter,9-Feb
4848,f,2/9/2017,19,297.9545571,Winter,9-Feb
4848,f,2/9/2017,20,304.2972716,Winter,9-Feb
4848,f,2/9/2017,21,400.7995697,Winter,9-Feb
4848,f,2/9/2017,22,258.3836155,Winter,9-Feb
4848,f,2/9/2017,23,320.379735,Winter,9-Feb
4848,f,2/10/2017,0,186.2665763,Winter,10-Feb
4848,f,2/10/2017,1,421.7312698,Winter,10-Feb
4848,f,2/10/2017,2,585.9897345,Winter,10-Feb
4848,f,2/10/2017,3,648.1206176,Winter,10-Feb
4848,f,2/10/2017,4,671.5623122,Winter,10-Feb
4848,f,2/10/2017,5,962.7962849,Winter,10-Feb
4848,f,2/10/2017,6,0.628325184,Winter,10-Feb
4848,f,2/10/2017,18,778.1085279,Winter,10-Feb
4848,f,2/10/2017,19,857.5597924,Winter,10-Feb
4848,f,2/10/2017,20,480.9943601,Winter,10-Feb
4848,f,2/10/2017,21,591.7259066,Winter,10-Feb
4848,f,2/10/2017,22,543.2223108,Winter,10-Feb
4848,f,2/10/2017,23,833.2400909,Winter,10-Feb
4848,f,2/11/2017,0,665.6402503,Winter,11-Feb
4848,f,2/11/2017,1,1103.711954,Winter,11-Feb
4848,f,2/11/2017,2,526.8472299,Winter,11-Feb
4848,f,2/11/2017,3,385.805727,Winter,11-Feb
4848,f,2/11/2017,4,491.4288012,Winter,11-Feb
4848,f,2/11/2017,5,892.2232343,Winter,11-Feb
4848,f,2/11/2017,6,12.71520319,Winter,11-Feb
4848,f,2/11/2017,18,863.3262409,Winter,11-Feb
4848,f,2/11/2017,19,289.6543935,Winter,11-Feb
4848,f,2/11/2017,20,480.6061507,Winter,11-Feb
4848,f,2/11/2017,21,458.5004416,Winter,11-Feb
4848,f,2/11/2017,22,462.1236138,Winter,11-Feb
4848,f,2/11/2017,23,823.0957223,Winter,11-Feb
4848,f,2/12/2017,0,473.8264002,Winter,12-Feb
4848,f,2/12/2017,1,389.9443839,Winter,12-Feb
4848,f,2/12/2017,2,616.28795,Winter,12-Feb
4848,f,2/12/2017,3,466.4544851,Winter,12-Feb
4848,f,2/12/2017,4,1300.179026,Winter,12-Feb
4848,f,2/12/2017,5,448.0725819,Winter,12-Feb
4848,f,2/12/2017,6,3.341681792,Winter,12-Feb
4848,f,2/12/2017,18,487.0495253,Winter,12-Feb
4848,f,2/12/2017,19,233.4164554,Winter,12-Feb
4848,f,2/12/2017,20,581.4204091,Winter,12-Feb
4848,f,2/12/2017,21,367.1034902,Winter,12-Feb
4848,f,2/12/2017,22,173.193205,Winter,12-Feb
4848,f,2/12/2017,23,186.6688844,Winter,12-Feb
4848,f,2/13/2017,0,120.6021134,Winter,13-Feb
4848,f,2/13/2017,1,722.180521,Winter,13-Feb
4848,f,2/13/2017,2,124.7297171,Winter,13-Feb
4848,f,2/13/2017,3,138.9971861,Winter,13-Feb
4848,f,2/13/2017,4,216.4553319,Winter,13-Feb
4848,f,2/13/2017,5,147.4020617,Winter,13-Feb
4848,f,2/13/2017,6,1.539760324,Winter,13-Feb
4848,f,2/13/2017,18,895.4850908,Winter,13-Feb
4848,f,2/13/2017,19,1584.445608,Winter,13-Feb
4848,f,2/13/2017,20,203.1613763,Winter,13-Feb
4848,f,2/13/2017,21,264.2941255,Winter,13-Feb
4848,f,2/13/2017,22,154.3830453,Winter,13-Feb
4848,f,2/13/2017,23,181.2139691,Winter,13-Feb
4848,f,2/14/2017,0,237.5174941,Winter,14-Feb
4848,f,2/14/2017,1,1574.991213,Winter,14-Feb
4848,f,2/14/2017,2,441.9909445,Winter,14-Feb
4848,f,2/14/2017,3,442.2643902,Winter,14-Feb
4848,f,2/14/2017,4,218.0279274,Winter,14-Feb
4848,f,2/14/2017,5,375.7852143,Winter,14-Feb
4848,f,2/14/2017,6,0.122075271,Winter,14-Feb
4848,f,2/14/2017,18,838.5847475,Winter,14-Feb
4848,f,2/14/2017,19,262.8884024,Winter,14-Feb
4848,f,2/14/2017,20,457.5464565,Winter,14-Feb
4848,f,2/14/2017,21,771.1674847,Winter,14-Feb
4848,f,2/14/2017,22,303.5981595,Winter,14-Feb
4848,f,2/14/2017,23,683.5938936,Winter,14-Feb
4848,f,2/15/2017,0,203.6383086,Winter,15-Feb
4848,f,2/15/2017,1,440.5337917,Winter,15-Feb
4848,f,2/15/2017,2,911.0707468,Winter,15-Feb
4848,f,2/15/2017,3,676.7417521,Winter,15-Feb
4848,f,2/15/2017,4,376.9852351,Winter,15-Feb
4848,f,2/15/2017,5,350.8187657,Winter,15-Feb
4848,f,2/15/2017,6,1.539722419,Winter,15-Feb
4848,f,2/15/2017,18,237.3814606,Winter,15-Feb
4848,f,2/15/2017,19,475.6890781,Winter,15-Feb
4848,f,2/15/2017,20,208.6656535,Winter,15-Feb
4848,f,2/15/2017,21,1267.499315,Winter,15-Feb
4848,f,2/15/2017,22,470.289433,Winter,15-Feb
4848,f,2/15/2017,23,625.1267985,Winter,15-Feb
4848,f,2/16/2017,0,217.0538009,Winter,16-Feb
4848,f,2/16/2017,1,181.0946398,Winter,16-Feb
4848,f,2/16/2017,2,193.2514634,Winter,16-Feb
4848,f,2/16/2017,3,250.634348,Winter,16-Feb
4848,f,2/16/2017,4,212.4844922,Winter,16-Feb
4848,f,2/16/2017,5,907.6973948,Winter,16-Feb
4848,f,2/16/2017,6,89.13444293,Winter,16-Feb
4848,f,2/16/2017,18,815.9358728,Winter,16-Feb
4848,f,2/16/2017,19,681.633549,Winter,16-Feb
4848,f,2/16/2017,20,1033.941605,Winter,16-Feb
4848,f,2/16/2017,21,262.9432732,Winter,16-Feb
4848,f,2/16/2017,22,496.9136958,Winter,16-Feb
4848,f,2/16/2017,23,1136.9202,Winter,16-Feb
4848,f,2/17/2017,0,536.862465,Winter,17-Feb
4848,f,2/17/2017,1,1107.951068,Winter,17-Feb
4848,f,2/17/2017,2,539.8784455,Winter,17-Feb
4848,f,2/17/2017,3,953.1820416,Winter,17-Feb
4848,f,2/17/2017,4,927.617953,Winter,17-Feb
4848,f,2/17/2017,5,1063.612486,Winter,17-Feb
4848,f,2/17/2017,6,2.560337014,Winter,17-Feb
4848,f,2/17/2017,18,347.2658698,Winter,17-Feb
4848,f,2/17/2017,19,688.9404165,Winter,17-Feb
4848,f,2/17/2017,20,453.5388625,Winter,17-Feb
4848,f,2/17/2017,21,175.4424987,Winter,17-Feb
4848,f,2/17/2017,22,652.3255219,Winter,17-Feb
4848,f,2/17/2017,23,306.0654247,Winter,17-Feb
4848,f,2/18/2017,0,111.0594526,Winter,18-Feb
4848,f,2/18/2017,1,315.8253208,Winter,18-Feb
4848,f,2/18/2017,2,81.82298696,Winter,18-Feb
4848,f,2/18/2017,3,471.8892603,Winter,18-Feb
4848,f,2/18/2017,4,366.605792,Winter,18-Feb
4848,f,2/18/2017,5,697.2121774,Winter,18-Feb
4848,f,2/18/2017,6,0.616741677,Winter,18-Feb
4848,f,2/18/2017,18,229.0113359,Winter,18-Feb
4848,f,2/18/2017,19,764.445116,Winter,18-Feb
4848,f,2/18/2017,20,576.5301267,Winter,18-Feb
4848,f,2/18/2017,21,221.8364104,Winter,18-Feb
4848,f,2/18/2017,22,1225.646841,Winter,18-Feb
4848,f,2/18/2017,23,242.0112436,Winter,18-Feb
4848,f,2/19/2017,0,940.5912625,Winter,19-Feb
4848,f,2/19/2017,1,679.7141248,Winter,19-Feb
4848,f,2/19/2017,2,648.671581,Winter,19-Feb
4848,f,2/19/2017,3,702.4462402,Winter,19-Feb
4848,f,2/19/2017,4,749.0412542,Winter,19-Feb
4848,f,2/19/2017,5,636.8859267,Winter,19-Feb
4848,f,2/19/2017,6,1.277560181,Winter,19-Feb
4848,f,2/19/2017,18,319.8332659,Winter,19-Feb
4848,f,2/19/2017,19,577.6178128,Winter,19-Feb
4848,f,2/19/2017,20,1000.226635,Winter,19-Feb
4848,f,2/19/2017,21,231.3220428,Winter,19-Feb
4848,f,2/19/2017,22,851.4426473,Winter,19-Feb
4848,f,2/19/2017,23,325.6011642,Winter,19-Feb
4848,f,2/20/2017,0,286.4306968,Winter,20-Feb
4848,f,2/20/2017,1,1998.744736,Winter,20-Feb
4848,f,2/20/2017,2,505.0144801,Winter,20-Feb
4848,f,2/20/2017,3,705.9045867,Winter,20-Feb
4848,f,2/20/2017,4,655.0421391,Winter,20-Feb
4848,f,2/20/2017,5,660.7159595,Winter,20-Feb
4848,f,2/20/2017,6,1.171150682,Winter,20-Feb
4848,f,2/20/2017,18,169.9469653,Winter,20-Feb
4848,f,2/20/2017,19,283.2823793,Winter,20-Feb
4848,f,2/20/2017,20,358.8779006,Winter,20-Feb
4848,f,2/20/2017,21,402.5761709,Winter,20-Feb
4848,f,2/20/2017,22,420.1088591,Winter,20-Feb
4848,f,2/20/2017,23,407.3920744,Winter,20-Feb
4848,f,2/21/2017,0,607.1166466,Winter,21-Feb
4848,f,2/21/2017,1,822.4495306,Winter,21-Feb
4848,f,2/21/2017,2,268.784025,Winter,21-Feb
4848,f,2/21/2017,3,195.0049126,Winter,21-Feb
4848,f,2/21/2017,4,365.5431045,Winter,21-Feb
4848,f,2/21/2017,5,1580.362455,Winter,21-Feb
4848,f,2/21/2017,6,29.86476261,Winter,21-Feb
4848,f,2/21/2017,18,486.0939974,Winter,21-Feb
4848,f,2/21/2017,19,353.6838929,Winter,21-Feb
4848,f,2/21/2017,20,371.1980616,Winter,21-Feb
4848,f,2/21/2017,21,686.6521116,Winter,21-Feb
4848,f,2/21/2017,22,860.9314946,Winter,21-Feb
4848,f,2/21/2017,23,332.9355709,Winter,21-Feb
4848,f,2/22/2017,0,831.60869,Winter,22-Feb
4848,f,2/22/2017,1,3193.70347,Winter,22-Feb
4848,f,2/22/2017,2,830.2278329,Winter,22-Feb
4848,f,2/22/2017,3,453.5464938,Winter,22-Feb
4848,f,2/22/2017,4,985.6571366,Winter,22-Feb
4848,f,2/22/2017,5,1271.064838,Winter,22-Feb
4848,f,2/22/2017,6,33.5500964,Winter,22-Feb
4848,f,2/22/2017,18,426.5539317,Winter,22-Feb
4848,f,2/22/2017,19,3012.527712,Winter,22-Feb
4848,f,2/22/2017,20,741.3124174,Winter,22-Feb
4848,f,2/22/2017,21,1638.127146,Winter,22-Feb
4848,f,2/22/2017,22,425.8388817,Winter,22-Feb
4848,f,2/22/2017,23,897.8502958,Winter,22-Feb
4848,f,2/23/2017,0,1022.99013,Winter,23-Feb
4848,f,2/23/2017,1,957.7251678,Winter,23-Feb
4848,f,2/23/2017,2,418.5401391,Winter,23-Feb
4848,f,2/23/2017,3,511.0636426,Winter,23-Feb
4848,f,2/23/2017,4,864.7313752,Winter,23-Feb
4848,f,2/23/2017,5,151.7918513,Winter,23-Feb
4848,f,2/23/2017,6,0.343365455,Winter,23-Feb
4848,f,2/23/2017,18,590.5327314,Winter,23-Feb
4848,f,2/23/2017,19,493.9449844,Winter,23-Feb
4848,f,2/23/2017,20,271.6817772,Winter,23-Feb
4848,f,2/23/2017,21,545.0366367,Winter,23-Feb
4848,f,2/23/2017,22,265.2767633,Winter,23-Feb
4848,f,2/23/2017,23,856.9669474,Winter,23-Feb
4848,f,2/24/2017,0,878.1779385,Winter,24-Feb
4848,f,2/24/2017,1,425.9068881,Winter,24-Feb
4848,f,2/24/2017,2,173.0446019,Winter,24-Feb
4848,f,2/24/2017,3,889.5921966,Winter,24-Feb
4848,f,2/24/2017,4,1095.870143,Winter,24-Feb
4848,f,2/24/2017,5,2044.445505,Winter,24-Feb
4848,f,2/24/2017,6,0.946341548,Winter,24-Feb
4848,f,2/24/2017,18,83.1255578,Winter,24-Feb
4848,f,2/24/2017,19,218.4972433,Winter,24-Feb
4848,f,2/24/2017,20,216.9721404,Winter,24-Feb
4848,f,2/24/2017,21,311.5148004,Winter,24-Feb
4848,f,2/24/2017,22,302.2964342,Winter,24-Feb
4848,f,2/24/2017,23,292.6988432,Winter,24-Feb
4848,f,2/25/2017,0,1320.379821,Winter,25-Feb
4848,f,2/25/2017,1,364.9725831,Winter,25-Feb
4848,f,2/25/2017,2,455.2682004,Winter,25-Feb
4848,f,2/25/2017,3,403.0500161,Winter,25-Feb
4848,f,2/25/2017,4,333.3658314,Winter,25-Feb
4848,f,2/25/2017,5,574.3005954,Winter,25-Feb
4848,f,2/25/2017,6,7.769073213,Winter,25-Feb
4848,f,2/25/2017,18,478.5515782,Winter,25-Feb
4848,f,2/25/2017,19,252.338275,Winter,25-Feb
4848,f,2/25/2017,20,890.9768383,Winter,25-Feb
4848,f,2/25/2017,21,499.3815819,Winter,25-Feb
4848,f,2/25/2017,22,926.6327188,Winter,25-Feb
4848,f,2/25/2017,23,500.5749496,Winter,25-Feb
4848,f,2/26/2017,0,614.8386491,Winter,26-Feb
4848,f,2/26/2017,1,790.7105539,Winter,26-Feb
4848,f,2/26/2017,2,540.496663,Winter,26-Feb
4848,f,2/26/2017,3,474.0804572,Winter,26-Feb
4848,f,2/26/2017,4,792.6051307,Winter,26-Feb
4848,f,2/26/2017,5,987.9831268,Winter,26-Feb
4848,f,2/26/2017,6,2.373807848,Winter,26-Feb
4848,f,2/26/2017,18,214.6550969,Winter,26-Feb
4848,f,2/26/2017,19,161.5160357,Winter,26-Feb
4848,f,2/26/2017,20,1029.47528,Winter,26-Feb
4848,f,2/26/2017,21,1134.626857,Winter,26-Feb
4848,f,2/26/2017,22,899.7698485,Winter,26-Feb
4848,f,2/26/2017,23,1046.286842,Winter,26-Feb
4848,f,2/27/2017,0,1044.271881,Winter,27-Feb
4848,f,2/27/2017,1,1162.574347,Winter,27-Feb
4848,f,2/27/2017,2,450.8877645,Winter,27-Feb
4848,f,2/27/2017,3,671.8152362,Winter,27-Feb
4848,f,2/27/2017,4,941.9493614,Winter,27-Feb
4848,f,2/27/2017,5,983.2477126,Winter,27-Feb
4848,f,2/27/2017,6,0.801531581,Winter,27-Feb
4848,f,2/27/2017,18,124.9831216,Winter,27-Feb
4848,f,2/27/2017,19,192.6417,Winter,27-Feb
4848,f,2/27/2017,20,116.4772432,Winter,27-Feb
4848,f,2/27/2017,21,199.5316504,Winter,27-Feb
4848,f,2/27/2017,22,85.90060719,Winter,27-Feb
4848,f,2/27/2017,23,64.46967284,Winter,27-Feb
4848,f,2/28/2017,0,261.1584108,Winter,28-Feb
4848,f,2/28/2017,1,222.9272695,Winter,28-Feb
4848,f,2/28/2017,2,444.9073142,Winter,28-Feb
4848,f,2/28/2017,3,203.5496982,Winter,28-Feb
4848,f,2/28/2017,4,145.8555215,Winter,28-Feb
4848,f,2/28/2017,5,835.5695826,Winter,28-Feb
4848,f,2/28/2017,6,1.158165916,Winter,28-Feb
4848,f,2/28/2017,18,521.7862905,Winter,28-Feb
4848,f,2/28/2017,19,882.9115721,Winter,28-Feb
4848,f,2/28/2017,20,259.5705992,Winter,28-Feb
4848,f,2/28/2017,21,548.4334848,Winter,28-Feb
4848,f,2/28/2017,22,1115.557558,Winter,28-Feb
4848,f,2/28/2017,23,237.3191104,Winter,28-Feb
4848,f,3/1/2017,0,423.1567439,Winter,1-Mar
4848,f,3/1/2017,1,1129.249321,Winter,1-Mar
4848,f,3/1/2017,2,1227.000525,Winter,1-Mar
4848,f,3/1/2017,3,706.1918443,Winter,1-Mar
4848,f,3/1/2017,4,599.8676977,Winter,1-Mar
4848,f,3/1/2017,5,1406.447757,Winter,1-Mar
4848,f,3/1/2017,6,56.78418167,Winter,1-Mar
4848,f,3/1/2017,18,2156.355248,Winter,1-Mar
4848,f,3/1/2017,19,289.2161939,Winter,1-Mar
4848,f,3/1/2017,20,349.4831511,Winter,1-Mar
4848,f,3/1/2017,21,694.9028236,Winter,1-Mar
4848,f,3/1/2017,22,630.2282307,Winter,1-Mar
4848,f,3/1/2017,23,766.8003855,Winter,1-Mar
4848,f,3/2/2017,0,431.9721378,Winter,2-Mar
4848,f,3/2/2017,1,595.8985705,Winter,2-Mar
4848,f,3/2/2017,2,700.6812095,Winter,2-Mar
4848,f,3/2/2017,3,1298.276018,Winter,2-Mar
4848,f,3/2/2017,4,485.6982557,Winter,2-Mar
4848,f,3/2/2017,5,780.1027478,Winter,2-Mar
4848,f,3/2/2017,6,1.150611925,Winter,2-Mar
4848,f,3/2/2017,18,230.4203373,Winter,2-Mar
4848,f,3/2/2017,19,278.8292822,Winter,2-Mar
4848,f,3/2/2017,20,236.1232353,Winter,2-Mar
4848,f,3/2/2017,21,549.4791728,Winter,2-Mar
4848,f,3/2/2017,22,221.7022699,Winter,2-Mar
4848,f,3/2/2017,23,954.8647395,Winter,2-Mar
4848,f,3/3/2017,0,341.8043927,Winter,3-Mar
4848,f,3/3/2017,1,590.4278734,Winter,3-Mar
4848,f,3/3/2017,2,133.5169695,Winter,3-Mar
4848,f,3/3/2017,3,218.9078769,Winter,3-Mar
4848,f,3/3/2017,4,529.774459,Winter,3-Mar
4848,f,3/3/2017,5,897.5693271,Winter,3-Mar
4848,f,3/3/2017,6,2.56187551,Winter,3-Mar
4848,f,3/3/2017,18,219.7325782,Winter,3-Mar
4848,f,3/3/2017,19,258.5756463,Winter,3-Mar
4848,f,3/3/2017,20,123.0966128,Winter,3-Mar
4848,f,3/3/2017,21,367.4819738,Winter,3-Mar
4848,f,3/3/2017,22,744.098807,Winter,3-Mar
4848,f,3/3/2017,23,209.3972971,Winter,3-Mar
4848,f,3/4/2017,0,300.1537293,Winter,4-Mar
4848,f,3/4/2017,1,128.0016114,Winter,4-Mar
4848,f,3/4/2017,2,44.48613716,Winter,4-Mar
4848,f,3/4/2017,3,68.67475644,Winter,4-Mar
4848,f,3/4/2017,4,339.6364461,Winter,4-Mar
4848,f,3/4/2017,5,1984.15211,Winter,4-Mar
4848,f,3/4/2017,6,6.693566282,Winter,4-Mar
4848,f,3/4/2017,18,391.1042484,Winter,4-Mar
4848,f,3/4/2017,19,114.8009281,Winter,4-Mar
4848,f,3/4/2017,20,70.23055514,Winter,4-Mar
4848,f,3/4/2017,21,80.71848932,Winter,4-Mar
4848,f,3/4/2017,22,651.4820885,Winter,4-Mar
4848,f,3/4/2017,23,133.526155,Winter,4-Mar
4848,f,3/5/2017,0,366.6890348,Winter,5-Mar
4848,f,3/5/2017,1,481.9794286,Winter,5-Mar
4848,f,3/5/2017,2,293.3491388,Winter,5-Mar
4848,f,3/5/2017,3,257.1294079,Winter,5-Mar
